ID,Title,Content,Excerpt,Date,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured"
953,"Verbouw en nieuwe blauw witten vouwwand voor sportclub Westervoort","<style>/*! elementor - v3.7.8 - 02-10-2022 */
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>		
								<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/92c.jpg"" alt=""92c"" /></figure><figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/92e.jpg"" alt=""92e"" /></figure><figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/92d.jpg"" alt=""92d"" /></figure><figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/92b.jpg"" alt=""92b"" /></figure><figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/92a.jpg"" alt=""92a"" /></figure>			
						<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left"" /></svg>						Vorige
						<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right"" /></svg>						Volgende
		<p>In samenwerking met GDB uit Beek, de VUT-ploeg en financiële steun van de Club van Honderd hebben we het ontmoetingsgebouw (kantine) multifunctioneel gemaakt door het plaatsen van aluminium vouwwanden in de bestaande vaste kozijnen naar het buitenterras. De vouwwanden zorgen ervoor dat het gebouw bij grote buiten- en binnenactiviteiten meer openheid heeft en rolstoeltoegankelijk is.</p>
<p>Om het gebruikersgemak te verhogen, is gekozen voor aluminium vouwwanden omdat deze licht van gewicht zijn en voorzien zijn van hang- en sluitwerk. Dit zorgt ervoor dat de delen niet kunnen vervormen en dat de deuren soepel opengaan wanneer ze op een rolletje lopen.</p>",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/92a-1.jpg|http://janjansen.net/wp-content/uploads/2022/12/92a.jpg|http://janjansen.net/wp-content/uploads/2022/12/92b.jpg|http://janjansen.net/wp-content/uploads/2022/12/92d.jpg|http://janjansen.net/wp-content/uploads/2022/12/92e.jpg|http://janjansen.net/wp-content/uploads/2022/12/92c.jpg,92a-1.jpg|92a.jpg|92b.jpg|92d.jpg|92e.jpg|92c.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/92a-1.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/12/92a.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/12/92b.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/12/92d.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/12/92e.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/12/92c.jpg,981|1001|1002|1003|1004|1005,"92a (1)|92a|92b|92d|92e|92c",|||||,|||||,|||||,http://janjansen.net/wp-content/uploads/2022/10/92a-1.jpg
954,"Voortgang nieuwbouw Hoge-end a.d. klapstraat 209-211 te Westervoort","<style>/*! elementor - v3.7.8 - 02-10-2022 */
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>		
								<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/91a-768x768.jpg"" alt=""91a"" /></figure><figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/91b-768x643.jpg"" alt=""91b"" /></figure><figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/91c-768x648.jpg"" alt=""91c"" /></figure><figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/91d.jpg"" alt=""91d"" /></figure>			
						<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left"" /></svg>						Vorige
						<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right"" /></svg>						Volgende
		<p>Het college van B 'n W heeft besloten het ontwerpbestemmingsplan ‘Klapstraat 209-211 Westervoort’ in procedure te brengen. Dit besluit zal woensdag 10 november worden gepubliceerd in de Westervoort Post, het (digitale) Gemeenteblad en de Staatscourant. Vanaf donderdag 11 november tot en met woensdag 22 december ligt het plan gedurende zes weken voor iedereen ter inzage.<br />Al een tijdje zijn we achter de schermen druk bezig om de realisatie van de appartementen en woning vorm te geven.<br /><br />Wilt u wat meer willen weten over de realisatie van dit project dan horen wij dat graag.</p>",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/91a-1.jpg,91a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/91a-1.jpg,989,"91a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/91a-1.jpg
955,"De wintertuin is gereed","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img src=""http://localhost/jjba/wp-content/uploads/2022/12/90a-768x768.jpg"" alt=""90a""></figure>
<figure><img src=""http://localhost/jjba/wp-content/uploads/2022/12/90b-768x768.jpg"" alt=""90b""></figure>
<figure><img src=""http://localhost/jjba/wp-content/uploads/2022/12/90c-768x768.jpg"" alt=""90c""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

De wintertuin is klaar nu kan de afbouw starten van de laatste woning van glorieus-wonen.
Deze glaselement zorgen voor een heerlijk buitengevoel in de woning en is uniek in haar vorm. Een knipoog naar de kassen die er in vroegere tijden glorieerde.
Vanuit de wintertuin kun je van het aansluitende landschap en omgeving genieten.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/90a-1.jpg,90a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/90a-1.jpg,988,"90a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/90a-1.jpg
956,"Woning Nieuw-Wehl update","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/89b-768x768.jpg"" alt=""89b""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/89a-768x768.jpg"" alt=""89a""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

Woning in Nieuw-Wehl vordert gestaag de hoofdvorm en landschappelijk situatie zijn al behoorlijk zichtbaar.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/89a-1.jpg,89a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/89a-1.jpg,987,"89a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/89a-1.jpg
957,"Energie A+++ Label","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/88a-768x768.jpg"" alt=""88a""></figure>
We hebben voor ons eigenkantoor Het vergun 24 een label uitgewerkt en komen tot een fantastisch resultaat A+++ met nog wat aanbevelingen kunnen nog een aantal stapjes verder waarmee de toekomst de duurzaamheid en milieu nog beter van dienst kunnen zijn door de aanbevelingen in rapport uit te voeren.

Vanaf 1 januari 2023 moet elk kantoor minimaal label C hebben dus mocht u uw eigen kantoor daarin ook stappen willen zetten dan bevelen wij u onze dienstverlening vriendelijk aan om u verder te informeren nu en in de toekomst.

Samen gaan we voor een beter milieu.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/88a-1-scaled.jpg,88a-1-scaled.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/88a-1-scaled.jpg,986,"88a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/88a-1-scaled.jpg
958,"'t Hoge End","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/87a-768x768.jpg"" alt=""87a""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/87b-768x768.jpg"" alt=""87b""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

De voorbereiding van de metamorfose van café / restaurant 't Hoge End is begonnen met de sonderingen (draagkracht en samenstelling van de bodem) en andere onderzoeken voor het maken van een nieuw bestemmingsplan van horeca naar wonen.

Voor meer informatie zie www.hoge-end.nl",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/87a-1.jpg,87a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/87a-1.jpg,985,"87a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/87a-1.jpg
959,"Verkoopplaatje voor een nieuwbouw woning in Wehl","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/86b-768x622.jpg"" alt=""86b""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/86a-768x684.jpg"" alt=""86a""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

Landelijk wonen in Nieuw-Wehl op een mooi groot perceel ca 4100m2 daarvoor hebben wij verkoopplaatjes gemaakt om u een indruk te geven van deze uitzonderlijk locatie.

De villa met een ruim bijgebouw met veel potentie met rondom open landschap tegen de kern van Nieuw- Wehl en kort bij steden als Doetinchem en Arnhem staat bij Ten Hag makelaars kantoor in Doetinchem in de verkoop.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/86a-1.jpg,86a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/86a-1.jpg,984,"86a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/86a-1.jpg
960,"De nieuwbouw in Groessen is in de allerlaatste fase van uitvoering.","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/85d-768x768.jpg"" alt=""85d""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/85a-768x768.jpg"" alt=""85a""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/85b-768x600.jpg"" alt=""85b""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/85c-768x768.jpg"" alt=""85c""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

Hierbij wat details foto van de gekozen materialen en kleur zodat deze marker bijzonder is geworden en een anker (herkenningspunt) in het stedenbouwkundig plan van Glorieus wonen.

De oplevering staat gepland eind januari 2021.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/85a-1.jpg,85a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/85a-1.jpg,983,"85a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/85a-1.jpg
961,"Nieuwbouw woning in Tolkamer","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/84a-768x768.jpg"" alt=""84a""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/84b-768x768.jpg"" alt=""84b""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/84c-768x768.jpg"" alt=""84c""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

We hebben de aanvraag voor de omgevingsvergunning ingediend voor een landelijke woning aan de dijk in Tolkamer.
Het plan in Tolkamer kenmerkt zich door verschillende architectuur met veel variatie.
De tuin gerichte woning heeft een fantastische overkapping aan de achterzijde.

De concept plan is al door de gemeente getoetst en een positiefbesluit genomen.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/84a-1.jpg,84a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/84a-1.jpg,982,"84a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/84a-1.jpg
962,"We gaan onze dienstverlening aanvullen met pakket BENG adviseur.","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/83a-768x720.jpg"" alt=""83a""></figure>
Bijna Energie-Neutrale Gebouwen (BENG) per 1 januari 2021.

Waarom BENG?

De huidige bepaling van EPC en Energie-Index wordt gezien als te complex, intransparant en sluit niet aan bij de behoefte van de professionals en de beleving van de consument.

Daarom wilde de overheid één nieuwe methode die aansluit bij de EPBD, zuiver fysisch is en bruikbaar is voor het bepalen van de energieprestatie van gebouwen.

Dit in verband met toetsing aan wettelijke eisen en afspraken. Uit het Energieakkoord (tegenwoordig onderdeel van het Klimaatakkoord) en uit de Europese richtlijn energieprestatie van gebouwen (EPBD) vloeit de verplichting voort dat alle nieuwe gebouwen uiterlijk 31 december 2020 Bijna Energie-Neutrale Gebouwen (BENG) zijn. Het was een logische stap om de nieuwe bepalingsmethode te laten aansluiten bij de EPBD. Maar er is ook aansluiting met het Klimaatakkoord, sectortafel Gebouwde omgeving. Daarin staat de ambitie om wijk voor wijk aan de slag te gaan met de transformatie van zeven miljoen huizen en één miljoen gebouwen in goed geïsoleerde woningen en gebouwen die we met duurzame warmte verwarmen en waarin we schone elektriciteit gebruiken of zelfs zelf opwekken.

Anders ontwerpen en bouwen

De komst van BENG heeft grote gevolgen voor met name ontwerpers en voorschrijvers, aannemers en vastgoedbeheerders. De invloed van het gebouwontwerp op de energieprestatie is namelijk onder de nieuwe BENG-eisen veel groter dan onder de EPC-rekenmethodiek. Daarnaast vraagt de opkomst van lage temperatuur verwarming een goede schilisolatie.

Wij worden uw BENG adviseur.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/83a-1.jpg,83a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/83a-1.jpg,994,"83a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/83a-1.jpg
963,"Jan Jansen bouwkundig adviseurs bestaat vandaag 28 jaar!","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/10/82a-1.jpg"" alt=""82a (1)""></figure>
Reden voor een klein corona approved feestje.

Groetjes,

Jan Jansen",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/82a-1.jpg,82a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/82a-1.jpg,993,"82a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/82a-1.jpg
964,"HOOFDVORM MARKER IN GROESSEN DUIDELIJK ZICHTBAAR","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/81c-768x600.jpg"" alt=""81c""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/81a-768x768.jpg"" alt=""81a""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/81b-768x600.jpg"" alt=""81b""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

Bijgaand de vorderingen van de nieuwbouw villa, de marker in het plan Glorieus-wonen Groessen.
Vanuit de meanderende dijk en omgeving zijn de contouren van dit markante bouwwerk duidelijk zichtbaar.
We zijn enthousiast over de samenwerking met de timmerman in de uitvoering.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/81a-1.jpg,81a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/81a-1.jpg,992,"81a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/81a-1.jpg
965,"Woonerf Terpstraat wonen in Groessen.","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/79a-768x415.jpg"" alt=""79a""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/79b-768x411.jpg"" alt=""79b""></figure>
<figure><img data-src=""http://localhost/jjba/wp-content/uploads/2022/12/79c-768x312.jpg"" alt=""79c""></figure>
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-left""></use></svg>						Vorige
<svg aria-hidden=""true""><use xlink:href=""#eicon-chevron-right""></use></svg>						Volgende

Nu het tuinplan compleet is, is de nieuwe woonomgeving klaar.
Een echte metamorfose, zie daarvoor de wijziging t.o.v. startpunt (zie foto).",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/80a-1.jpg,80a-1.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/80a-1.jpg,991,"80a (1)",,,,http://janjansen.net/wp-content/uploads/2022/10/80a-1.jpg
966,"De woning in Zeddam vordert gestaagd en de oplevering word medio december verwacht.","<style>/*! elementor - v3.7.8 - 02-10-2022 */<br />
.elementor-widget-image-carousel .swiper-container{position:static}.elementor-widget-image-carousel .swiper-container .swiper-slide figure{line-height:inherit}.elementor-widget-image-carousel .swiper-slide{text-align:center}.elementor-image-carousel-wrapper:not(.swiper-container-initialized) .swiper-slide{max-width:calc(100% / var(--e-image-carousel-slides-to-show, 3))}</style>
<figure><img src=""http://localhost/jjba/wp-content/uploads/2022/12/68a-768x600.jpg"" alt=""68a""></figure>
De woning in Zeddam vordert gestaagd en de oplevering word medio december verwacht.",,2022-10-23,http://janjansen.net/wp-content/uploads/2022/10/68a.jpg,68a.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2022/10/68a.jpg,990,68a,,,,http://janjansen.net/wp-content/uploads/2022/10/68a.jpg
1432,"Hoge end is klaar","<!-- wp:gallery {""linkTo"":""none""} -->
<figure class=""wp-block-gallery has-nested-images columns-default is-cropped""><!-- wp:image {""id"":1433,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://janjansen.net/wp-content/uploads/2023/10/Busserstraat2cWestervoort01-1024x800.jpg"" alt="""" class=""wp-image-1433""/></figure>
<!-- /wp:image -->

<!-- wp:image {""id"":1434,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://janjansen.net/wp-content/uploads/2023/10/Busserstraat2cWestervoort04-1024x800.jpg"" alt="""" class=""wp-image-1434""/></figure>
<!-- /wp:image -->

<!-- wp:image {""id"":1435,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://janjansen.net/wp-content/uploads/2023/10/Busserstraat2cWestervoort35-1024x800.jpg"" alt="""" class=""wp-image-1435""/></figure>
<!-- /wp:image -->

<!-- wp:image {""id"":1436,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://janjansen.net/wp-content/uploads/2023/10/Klapstraat209Westervoort01-1024x800.jpg"" alt="""" class=""wp-image-1436""/></figure>
<!-- /wp:image -->

<!-- wp:image {""id"":1437,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://janjansen.net/wp-content/uploads/2023/10/Klapstraat209Westervoort03-1024x800.jpg"" alt="""" class=""wp-image-1437""/></figure>
<!-- /wp:image --></figure>
<!-- /wp:gallery -->

<!-- wp:paragraph -->
<p>Aan “De Poort van de Pals” in Westervoort is een kleinschalig appartementen gebouw gerealiseerd. De ontwikkeling van het bouwplan is door Jan Jansen bouwkundig adviseurs verzorgd. Op het kavel stond vroeger café ’t Hoge End. Een begrip in Westervoort. De oude hoofdvorm van het café ’t Hoge End is gehandhaafd voor een nieuwe beleving. Appartementen geschikt voor oudere bewoners of eenpersoonshuishoudens.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De appartementen zijn hoogwaardig geïsoleerd en aangesloten op het warmtenet in Westervoort. Het complex voldoet aan de klimaatneutraal doelstellingen.</p>
<!-- /wp:paragraph -->",,2023-10-26,http://janjansen.net/wp-content/uploads/2023/10/Busserstraat2cWestervoort01.jpg|http://janjansen.net/wp-content/uploads/2023/10/Busserstraat2cWestervoort04.jpg|http://janjansen.net/wp-content/uploads/2023/10/Busserstraat2cWestervoort35.jpg|http://janjansen.net/wp-content/uploads/2023/10/Klapstraat209Westervoort01.jpg|http://janjansen.net/wp-content/uploads/2023/10/Klapstraat209Westervoort03.jpg,Busserstraat2cWestervoort01.jpg|Busserstraat2cWestervoort04.jpg|Busserstraat2cWestervoort35.jpg|Klapstraat209Westervoort01.jpg|Klapstraat209Westervoort03.jpg,/home/customer/www/janjansen.net/public_html/wp-content/uploads/2023/10/Busserstraat2cWestervoort01.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2023/10/Busserstraat2cWestervoort04.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2023/10/Busserstraat2cWestervoort35.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2023/10/Klapstraat209Westervoort01.jpg|/home/customer/www/janjansen.net/public_html/wp-content/uploads/2023/10/Klapstraat209Westervoort03.jpg,1433|1434|1435|1436|1437,Busserstraat2cWestervoort01|Busserstraat2cWestervoort04|Busserstraat2cWestervoort35|Klapstraat209Westervoort01|Klapstraat209Westervoort03,||||,||||,||||,http://janjansen.net/wp-content/uploads/2023/10/Busserstraat2cWestervoort01.jpg
